timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768087164393,828,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,414,135,15,43,https://petstore.swagger.io/v2/store/inventory,827,0,681
1768087163184,2049,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-24,text,true,,145703,153,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,696,0,418
1768087164876,416,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,333,156,15,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,416,0,280
1768087164877,415,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-14,text,true,,333,156,15,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,415,0,279
1768087164885,426,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-10,text,true,,414,135,28,43,https://petstore.swagger.io/v2/store/inventory,426,0,272
1768087164946,414,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-25,text,true,,2691,151,29,44,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,414,0,266
1768087164997,407,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-5,text,true,,2691,151,29,44,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,407,0,265
1768087165081,418,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,414,135,15,44,https://petstore.swagger.io/v2/store/inventory,418,0,279
1768087165085,419,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-22,text,true,,2650,148,29,44,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,419,0,275
1768087165081,425,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-8,text,true,,333,156,15,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,425,0,290
1768087165081,425,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-7,text,true,,414,135,15,44,https://petstore.swagger.io/v2/store/inventory,425,0,290
1768087165081,427,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-13,text,true,,414,135,15,44,https://petstore.swagger.io/v2/store/inventory,426,0,290
1768087163909,1602,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-26,text,true,,145529,153,29,44,https://petstore.swagger.io/v2/pet/findByStatus?status=available,664,0,392
1768087165100,429,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-23,text,true,,2691,151,29,44,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,429,0,293
1768087165159,398,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-6,text,true,,333,156,15,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,398,0,266
1768087165160,399,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-9,text,true,,333,156,15,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,398,0,265
1768087165159,410,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-15,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,409,0,277
1768087165207,454,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-20,text,true,,414,135,29,44,https://petstore.swagger.io/v2/store/inventory,454,0,282
1768087165217,444,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,444,0,281
1768087165278,401,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-12,text,true,,333,156,15,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,400,0,263
1768087165276,404,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-12,text,true,,2455,148,29,44,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,404,0,267
1768087165279,402,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-2,text,true,,504,377,29,44,https://petstore.swagger.io/v2/pet,402,0,264
1768087165287,394,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-10,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,394,0,259
1768087165297,388,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,333,156,15,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,388,0,258
1768087165291,400,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-11,text,true,,414,135,15,43,https://petstore.swagger.io/v2/store/inventory,400,0,265
1768087165347,452,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-3,text,true,,504,377,28,43,https://petstore.swagger.io/v2/pet,452,0,275
1768087164335,1466,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-17,text,true,,145322,153,27,42,https://petstore.swagger.io/v2/pet/findByStatus?status=available,512,0,256
1768087165421,396,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,443,293,15,42,https://petstore.swagger.io/v2/store/order,395,0,260
1768087165433,420,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-13,text,true,,2691,151,27,42,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,419,0,266
1768087165478,453,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-21,text,true,,414,135,27,42,https://petstore.swagger.io/v2/store/inventory,453,0,315
1768087165492,444,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-14,text,true,,414,135,15,42,https://petstore.swagger.io/v2/store/inventory,444,0,307
1768087164455,1483,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-16,text,true,,145705,153,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,556,0,265
1768087165492,447,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,414,135,15,43,https://petstore.swagger.io/v2/store/inventory,447,0,313
1768087165543,409,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-11,text,true,,505,378,28,43,https://petstore.swagger.io/v2/pet,408,0,271
1768087165607,400,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-6,text,true,,2691,151,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,400,0,268
1768087165659,408,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-1,text,true,,413,135,28,43,https://petstore.swagger.io/v2/store/inventory,408,0,269
1768087165639,428,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-7,text,true,,504,377,28,43,https://petstore.swagger.io/v2/pet,428,0,289
1768087165679,403,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-10,text,true,,505,378,28,43,https://petstore.swagger.io/v2/pet,402,0,269
1768087165706,387,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-7,text,true,,443,293,15,43,https://petstore.swagger.io/v2/store/order,387,0,256
1768087165700,394,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,443,293,15,43,https://petstore.swagger.io/v2/store/order,394,0,259
1768087165706,392,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-8,text,true,,414,135,15,43,https://petstore.swagger.io/v2/store/inventory,392,0,260
1768087165708,390,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-13,text,true,,443,293,15,43,https://petstore.swagger.io/v2/store/order,390,0,260
1768087165735,388,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-14,text,true,,2691,151,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,388,0,252
1768087165748,392,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-4,text,true,,2691,151,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,391,0,257
1768087165757,391,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-6,text,true,,414,135,15,43,https://petstore.swagger.io/v2/store/inventory,390,0,258
1768087165769,385,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-15,text,true,,333,156,15,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,385,0,255
1768087165766,388,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-25,text,true,,2264,148,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,388,0,257
1768087165759,395,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-9,text,true,,414,135,15,43,https://petstore.swagger.io/v2/store/inventory,395,0,262
1768087164665,1526,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-18,text,true,,145894,153,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,567,0,282
1768087165863,408,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,333,156,15,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,408,0,263
1768087165863,408,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-23,text,true,,2457,148,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,408,0,264
1768087165885,395,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,414,135,15,43,https://petstore.swagger.io/v2/store/inventory,395,0,254
1768087165881,399,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-10,text,true,,333,156,15,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,399,0,258
1768087165879,411,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-12,text,true,,414,135,15,43,https://petstore.swagger.io/v2/store/inventory,411,0,260
1768087165891,399,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-11,text,true,,443,293,15,43,https://petstore.swagger.io/v2/store/order,399,0,255
1768087164870,1474,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-9,text,true,,145705,153,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,401,0,254
1768087164680,1664,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-27,text,true,,145713,153,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,563,0,413
1768087165971,404,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-26,text,true,,2691,151,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,404,0,263
1768087165999,434,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-15,text,true,,2691,151,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,433,0,272
1768087166011,422,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-5,text,true,,3035,148,28,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,422,0,269
1768087166017,421,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,333,156,15,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,420,0,273
1768087166071,442,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-22,text,true,,414,135,28,43,https://petstore.swagger.io/v2/store/inventory,441,0,304
1768087166136,439,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-14,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,438,0,297
1768087166139,436,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,435,0,294
1768087166200,416,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-24,text,true,,2691,151,29,44,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,416,0,277
1768087166294,417,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,333,156,15,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,417,0,280
1768087166299,413,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-8,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,413,0,275
1768087166299,413,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-13,text,true,,333,156,15,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,413,0,276
1768087166293,422,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-7,text,true,,333,156,15,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,420,0,281
1768087166348,389,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-6,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,389,0,258
1768087166354,398,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-15,text,true,,414,135,15,44,https://petstore.swagger.io/v2/store/inventory,398,0,266
1768087166354,399,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-9,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,399,0,265
1768087166423,421,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-13,text,true,,2263,148,29,44,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,421,0,284
1768087166480,381,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-10,text,true,,414,135,15,44,https://petstore.swagger.io/v2/store/inventory,380,0,251
1768087166471,398,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,414,135,15,44,https://petstore.swagger.io/v2/store/inventory,398,0,262
1768087166480,389,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,443,293,15,44,https://petstore.swagger.io/v2/store/order,389,0,257
1768087166491,388,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-11,text,true,,333,156,14,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,388,0,258
1768087166490,397,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-12,text,true,,443,293,14,43,https://petstore.swagger.io/v2/store/order,397,0,259
1768087166493,395,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-16,text,true,,2691,151,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,395,0,260
1768087166500,388,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-18,text,true,,2691,151,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,388,0,257
1768087166599,380,[Stress] GET Pets Sold,500,Server Error,2.Stress Test (Ramp Up) 2-6,text,false,,406,148,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,380,0,250
1768087166582,399,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-20,text,true,,505,378,29,43,https://petstore.swagger.io/v2/pet,398,0,264
1768087166587,394,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-12,text,true,,414,135,29,43,https://petstore.swagger.io/v2/store/inventory,394,0,260
1768087166581,402,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-17,text,true,,2691,151,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,402,0,267
1768087166612,382,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-25,text,true,,414,135,29,43,https://petstore.swagger.io/v2/store/inventory,382,0,251
1768087165546,1481,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-19,text,true,,146257,153,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,530,0,265
1768087166638,400,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,414,135,14,43,https://petstore.swagger.io/v2/store/inventory,399,0,269
1768087166671,403,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-21,text,true,,505,378,29,43,https://petstore.swagger.io/v2/pet,403,0,270
1768087166695,384,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-4,text,true,,2650,148,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,384,0,254
1768087165596,1490,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-8,text,true,,146431,153,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,524,0,259
1768087166775,392,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-14,text,true,,333,156,14,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,392,0,258
1768087166775,393,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,333,156,14,44,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,393,0,259
1768087166821,390,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-14,text,true,,2457,148,30,44,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,390,0,259
1768087165574,1647,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-28,text,true,,146240,153,30,44,https://petstore.swagger.io/v2/pet/findByStatus?status=available,696,0,415
1768087166888,403,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-1,text,true,,504,377,30,44,https://petstore.swagger.io/v2/pet,402,0,267
1768087166912,396,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-13,text,true,,414,135,14,43,https://petstore.swagger.io/v2/store/inventory,395,0,260
1768087166915,397,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-7,text,true,,414,135,14,43,https://petstore.swagger.io/v2/store/inventory,397,0,263
1768087166911,402,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,414,135,14,43,https://petstore.swagger.io/v2/store/inventory,402,0,261
1768087166912,404,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-8,text,true,,333,156,14,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,403,0,266
1768087166937,397,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-6,text,true,,333,156,14,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,397,0,267
1768087166953,387,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-15,text,true,,443,293,14,43,https://petstore.swagger.io/v2/store/order,386,0,253
1768087166954,390,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-9,text,true,,333,156,14,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,389,0,259
1768087166984,392,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-26,text,true,,2457,148,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,392,0,256
1768087167006,390,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-5,text,true,,414,135,29,43,https://petstore.swagger.io/v2/store/inventory,389,0,254
1768087167028,399,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-9,text,true,,2691,151,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,399,0,261
1768087167061,384,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-10,text,true,,442,292,14,43,https://petstore.swagger.io/v2/store/order,384,0,252
1768087167056,391,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-27,text,true,,2691,151,29,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,391,0,258
1768087167069,395,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,442,292,14,43,https://petstore.swagger.io/v2/store/order,395,0,260
1768087167080,388,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-11,text,true,,414,135,13,42,https://petstore.swagger.io/v2/store/inventory,387,0,257
1768087167087,392,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-12,text,true,,333,156,13,42,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,391,0,260
1768087167101,388,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-23,text,true,,414,135,29,42,https://petstore.swagger.io/v2/store/inventory,387,0,255
1768087165978,1579,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-29,text,true,,145481,153,29,42,https://petstore.swagger.io/v2/pet/findByStatus?status=available,682,0,421
1768087167240,418,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-22,text,true,,505,378,29,42,https://petstore.swagger.io/v2/pet,417,0,254
1768087167238,420,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,443,293,13,42,https://petstore.swagger.io/v2/store/order,419,0,260
1768087167240,418,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-13,text,true,,414,135,29,42,https://petstore.swagger.io/v2/store/inventory,418,0,263
1768087167299,412,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-12,text,true,,505,378,29,42,https://petstore.swagger.io/v2/pet,411,0,269
1768087167431,394,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-18,text,true,,2070,148,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,394,0,260
1768087166371,1588,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-30,text,true,,145664,153,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,646,0,390
1768087167516,446,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-8,text,true,,414,135,13,43,https://petstore.swagger.io/v2/store/inventory,446,0,304
1768087167513,449,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,443,293,13,43,https://petstore.swagger.io/v2/store/order,449,0,307
1768087166503,1459,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-11,text,true,,145660,153,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,544,0,272
1768087167508,454,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-13,text,true,,443,293,13,43,https://petstore.swagger.io/v2/store/order,454,0,312
1768087167512,451,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-7,text,true,,443,293,13,43,https://petstore.swagger.io/v2/store/order,451,0,308
1768087167498,465,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-8,text,true,,2691,151,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,465,0,325
1768087167576,387,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-6,text,true,,414,135,30,43,https://petstore.swagger.io/v2/store/inventory,387,0,254
1768087167589,386,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-16,text,true,,2263,148,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,386,0,254
1768087167668,444,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-11,text,true,,443,293,13,43,https://petstore.swagger.io/v2/store/order,444,0,291
1768087167679,433,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-12,text,true,,414,135,13,43,https://petstore.swagger.io/v2/store/inventory,433,0,283
1768087167645,478,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-10,text,true,,333,156,13,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,478,0,317
1768087167718,406,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-25,text,true,,505,378,30,43,https://petstore.swagger.io/v2/pet,406,0,257
1768087167739,394,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-19,text,true,,2691,151,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,394,0,256
1768087167776,391,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-4,text,true,,414,135,30,43,https://petstore.swagger.io/v2/store/inventory,390,0,258
1768087166710,1504,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-7,text,true,,145867,153,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,528,0,265
1768087167858,420,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,333,156,13,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,420,0,266
1768087167893,388,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-28,text,true,,2691,151,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,388,0,256
1768087167902,385,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-14,text,true,,414,135,30,43,https://petstore.swagger.io/v2/store/inventory,385,0,256
1768087167367,961,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-14,text,true,,414,135,13,43,https://petstore.swagger.io/v2/store/inventory,961,0,291
1768087167371,957,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-24,text,true,,2457,148,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,957,0,287
1768087167377,953,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-15,text,true,,2457,148,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,953,0,281
1768087167935,397,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-5,text,true,,504,377,30,43,https://petstore.swagger.io/v2/pet,397,0,259
1768087167540,793,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-15,text,true,,333,156,13,42,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,793,0,663
1768087167369,966,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,414,135,13,42,https://petstore.swagger.io/v2/store/inventory,965,0,289
1768087167941,405,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-27,text,true,,2457,148,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,405,0,269
1768087167544,808,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-9,text,true,,414,135,13,43,https://petstore.swagger.io/v2/store/inventory,808,0,674
1768087167534,830,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-6,text,true,,414,135,13,43,https://petstore.swagger.io/v2/store/inventory,828,0,693
1768087167961,408,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-17,text,true,,2457,148,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,408,0,267
1768087166881,1504,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-10,text,true,,145682,153,30,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,391,0,255
1768087168044,401,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-13,text,true,,505,378,30,43,https://petstore.swagger.io/v2/pet,401,0,260
1768087168162,382,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,333,156,13,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,382,0,248
1768087168163,382,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-7,text,true,,333,156,13,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,382,0,252
1768087168162,383,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-8,text,true,,443,293,13,43,https://petstore.swagger.io/v2/store/order,383,0,254
1768087168162,390,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-13,text,true,,333,156,13,43,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,389,0,259
1768087168269,392,[Stress] POST Create Pet,200,OK,2.Stress Test (Ramp Up) 2-23,text,true,,505,378,30,43,https://petstore.swagger.io/v2/pet,391,0,259
1768087168323,402,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-10,text,true,,414,135,13,43,https://petstore.swagger.io/v2/store/inventory,401,0,259
